insee,name,density,x,y
88403,Rozerotte,30,6.09,48.24
88404,Rozières-sur-Mouzon,16,5.72,48.12
88406,Rugney,18,6.25,48.35
88407,Ruppes,16,5.77,48.47
88408,Rupt-sur-Moselle,76,6.66,47.93
88409,Saint-Amé,270,6.65,48.02
88410,Sainte-Barbe,9,6.75,48.39
88411,Saint-Baslemont,6,5.99,48.14
88412,Saint-Benoît-la-Chipotte,22,6.75,48.36
88413,Saint-Dié-des-Vosges,456,6.94,48.30
88415,Saint-Étienne-lès-Remiremont,114,6.63,48.05
88416,Saint-Genest,21,6.51,48.35
88417,Saint-Gorgon,69,6.65,48.32
88418,Sainte-Hélène,28,6.66,48.29
88419,Saint-Jean-d'Ormont,26,6.99,48.33
88421,Saint-Julien,9,5.91,48.02
88423,Saint-Léonard,93,6.92,48.22
88424,Sainte-Marguerite,433,6.97,48.27
88425,Saint-Maurice-sur-Mortagne,27,6.57,48.39
88426,Saint-Maurice-sur-Moselle,40,6.85,47.85
88427,Saint-Menge,20,5.95,48.29
88428,Saint-Michel-sur-Meurthe,129,6.88,48.31
88429,Saint-Nabord,106,6.56,48.04
88430,Saint-Ouen-lès-Parey,23,5.78,48.17
88431,Saint-Paul,27,5.89,48.33
88432,Saint-Pierremont,30,6.58,48.44
88433,Saint-Prancher,17,5.95,48.35
88434,Saint-Remimont,51,5.91,48.24
88435,Saint-Remy,42,6.81,48.34
88436,Saint-Stail,11,7.09,48.38
88437,Saint-Vallier,26,6.32,48.28
88438,La Salle,94,6.81,48.32
88439,Sanchey,159,6.37,48.17
88440,Sandaucourt,18,5.84,48.26
88441,Sans-Vallois,28,6.10,48.16
88442,Sapois,38,6.78,48.04
88443,Sartes,15,5.67,48.24
88444,Le Saulcy,33,7.07,48.42
88445,Saulcy-sur-Meurthe,144,6.95,48.24
88446,Saulxures-lès-Bulgnéville,27,5.82,48.19
88447,Saulxures-sur-Moselotte,86,6.78,47.95
88448,Sauville,13,5.74,48.15
88449,Savigny,31,6.22,48.35
88450,Senaide,15,5.80,47.97
88451,Senones,134,6.96,48.41
88452,Senonges,22,6.06,48.14
88453,Seraumont,5,5.61,48.43
88454,Sercoeur,29,6.54,48.26
88455,Serécourt,9,5.84,48.05
88456,Serocourt,9,5.89,48.10
88457,Sionne,12,5.63,48.40
88458,Socourt,70,6.25,48.40
88459,Soncourt,13,5.91,48.39
88460,Soulosse-sous-Saint-Élophe,33,5.74,48.41
88461,Suriauville,15,5.86,48.17
88462,Le Syndicat,105,6.70,48.03
88463,Taintrux,50,6.88,48.25
88464,Tendon,23,6.67,48.11
88465,Thaon-les-Vosges,676,6.41,48.25
88466,They-sous-Montfort,14,5.97,48.23
88467,Thiéfosse,78,6.73,47.97
88468,Le Thillot,239,6.77,47.88
88469,Thiraucourt,34,6.08,48.29
88470,Le Tholy,52,6.74,48.09
88471,Les Thons,12,5.87,47.99
88472,Thuillières,20,6.01,48.15
88473,Tignécourt,6,5.89,48.05
88474,Tilleux,20,5.73,48.30
88475,Tollaincourt,8,5.72,48.09
88476,Totainville,25,5.98,48.33
88477,Trampot,8,5.44,48.36
88478,Tranqueville-Graux,6,5.85,48.44
88479,Trémonzey,24,6.25,47.96
88480,Ubexy,34,6.28,48.34
88481,Uriménil,87,6.40,48.10
88482,Urville,17,5.74,48.19
88483,Uxegney,257,6.38,48.20
88484,Uzemain,42,6.34,48.10
88485,La Vacheresse-et-la-Rouillie,14,5.80,48.15
88486,Vagney,160,6.72,48.02
88487,Le Val-d'Ajol,54,6.51,47.94
88488,Valfroicourt,18,6.09,48.20
88489,Valleroy-aux-Saules,56,6.14,48.24
88490,Valleroy-le-Sec,27,6.00,48.18
88491,Les Vallois,23,6.12,48.16
88492,Le Valtin,5,7.03,48.09
88493,Varmonzey,12,6.28,48.32
88494,Vaubexy,20,6.24,48.28
88495,Vaudéville,52,6.54,48.23
88496,Vaudoncourt,29,5.81,48.22
88497,Vaxoncourt,62,6.42,48.29
88498,Vecoux,67,6.66,47.97
88499,Velotte-et-Tatignécourt,29,6.17,48.26
88500,Ventron,36,6.88,47.94
88501,Le Vermont,15,7.07,48.39
88502,Vervezelle,69,6.74,48.22
88503,Vexaincourt,16,7.07,48.48
88504,Vicherey,27,5.94,48.38
88505,Vienville,38,6.84,48.18
88506,Vieux-Moulin,86,7.01,48.39
88507,Villers,46,6.17,48.31
88508,Ville-sur-Illon,30,6.21,48.17
88509,Villoncourt,18,6.52,48.27
88510,Villotte,19,5.77,48.10
88511,Villouxel,18,5.58,48.35
88512,Viménil,28,6.64,48.22
88513,Vincey,175,6.33,48.33
88514,Viocourt,32,5.87,48.32
88515,Vioménil,6,6.17,48.09
88516,Vittel,220,5.95,48.20
88517,Viviers-le-Gras,20,5.94,48.12
88518,Viviers-lès-Offroicourt,6,6.02,48.27
88519,La Voivre,122,6.90,48.34
88520,Les Voivres,27,6.30,48.04
88521,Vomécourt,39,6.61,48.31
88522,Vomécourt-sur-Madon,20,6.17,48.36
88523,Vouxey,7,5.79,48.35
88524,Vrécourt,28,5.70,48.17
88525,Vroville,20,6.17,48.29
88526,Wisembach,36,7.12,48.26
88527,Xaffévillers,20,6.61,48.41
88528,Xamontarupt,30,6.64,48.12
88529,Xaronval,18,6.19,48.37
88530,Xertigny,55,6.38,48.04
88531,Xonrupt-Longemer,51,6.95,48.07
88532,Zincourt,20,6.44,48.31
89-02,Auxerre-2,44,,
89-03,Auxerre-3,40,,
89-04,Auxerre-4,59,,
89-05,Avallon,20,,
89-06,Brienon-sur-Armançon,23,,
89-07,Chablis,16,,
89-08,Charny,24,,
89-09,Cur de Puisaye,16,,
89-10,Gâtinais en Bourgogne,37,,
89-11,Joigny,34,,
89-12,Joux-la-Ville,19,,
89-13,Migennes,23,,
89-14,Pont-sur-Yonne,49,,
89-15,Saint-Florentin,35,,
89-18,Thorigny-sur-Oreuse,24,,
89-19,Tonnerrois,14,,
89-20,Villeneuve-sur-Yonne,34,,
89-21,Vincelles,19,,
89001,Accolay,45,3.71,47.66
89002,Aigremont,11,3.89,47.72
89003,Aillant-sur-Tholon,76,3.33,47.87
89004,Aisy-sur-Armançon,14,4.21,47.66
89005,Ancy-le-Franc,50,4.16,47.78
89006,Ancy-le-Libre,8,4.15,47.81
89007,Andryes,16,3.47,47.53
89008,Angely,19,4.01,47.56
89009,Annay-la-Côte,27,3.87,47.55
89010,Annay-sur-Serein,9,3.96,47.73
89011,Annéot,23,3.88,47.52
89012,Annoux,10,4.05,47.62
89013,Appoigny,141,3.52,47.87
89014,Arces-Dilo,24,3.59,48.10
89015,Arcy-sur-Cure,19,3.76,47.60
89016,Argentenay,18,4.11,47.82
89017,Argenteuil-sur-Armançon,8,4.10,47.74
89018,Armeau,74,3.34,48.05
89019,Arthonnay,6,4.23,47.93
89020,Asnières-sous-Bois,9,3.64,47.48
89021,Asquins,14,3.75,47.49
89022,Athie,29,3.99,47.54
89023,Augy,204,3.62,47.77
89024,Auxerre,703,3.58,47.79
89025,Avallon,270,3.92,47.48
89027,Bagneaux,14,3.59,48.25
89028,Baon,9,4.14,47.86
89029,Bassou,205,3.51,47.92
89030,Bazarnes,21,3.64,47.66
89031,Beaumont,94,3.56,47.91
89032,Beauvilliers,16,4.04,47.41
89033,Beauvoir,52,3.38,47.79
89034,Beine,26,3.72,47.82
89035,Bellechaume,18,3.58,48.05
89036,La Belliole,30,3.09,48.14
89037,Béon,34,3.31,47.95
89038,Bernouil,26,3.90,47.90
89039,Béru,15,3.89,47.80
89040,Bessy-sur-Cure,17,3.73,47.62
89041,Beugnon,43,3.80,48.02
89042,Bierry-les-Belles-Fontaines,7,4.18,47.62
89043,Blacy,12,4.04,47.58
89044,Blannay,17,3.76,47.53
89045,Bleigny-le-Carreau,30,3.68,47.83
89046,Bléneau,36,2.95,47.70
89048,Boeurs-en-Othe,15,3.71,48.14
89049,Bois-d'Arcy,7,3.72,47.55
89050,Bonnard,233,3.53,47.93
89051,Les Bordes,29,3.39,48.11
89053,Branches,44,3.48,47.88
89054,Brannay,73,3.12,48.23
89055,Brienon-sur-Armançon,121,3.62,48.00
89056,Brion,36,3.48,48.00
89057,Brosses,15,3.69,47.53
89058,Bussières,11,4.05,47.43
89059,Bussy-en-Othe,13,3.51,48.04
89060,Bussy-le-Repos,17,3.22,48.05
89061,Butteaux,35,3.82,47.98
89062,Carisey,33,3.84,47.92
89063,La Celle-Saint-Cyr,44,3.28,47.98
89064,Censy,12,4.05,47.70
89065,Cérilly,5,3.63,48.18
89066,Cerisiers,38,3.50,48.12
89067,Cézy,70,3.32,48.00
89068,Chablis,59,3.79,47.81
89069,Chailley,34,3.69,48.09
89070,Chambeugle,7,3.05,47.86
89071,Chamoux,13,3.66,47.46
89072,Champcevrais,10,2.98,47.76
89073,Champignelles,20,3.08,47.78
89074,Champigny,105,3.13,48.30
89075,Champlay,34,3.42,47.95
89076,Champlost,35,3.65,48.04
89077,Champs-sur-Yonne,355,3.60,47.75
89078,Champvallon,97,3.34,47.94
89079,Chamvres,121,3.35,47.96
89080,La Chapelle-sur-Oreuse,32,3.30,48.29
89081,La Chapelle-Vaupelteigne,18,3.77,47.84
89083,Charbuy,76,3.47,47.83
89084,Charentenay,21,3.56,47.64
89085,Charmoy,167,3.49,47.94
89086,Charny,86,3.10,47.89
89087,Chassignelles,25,4.20,47.77
89088,Chassy,28,3.33,47.85
89089,Chastellux-sur-Cure,14,3.88,47.39
89091,Châtel-Censoir,26,3.64,47.52
89092,Châtel-Gérard,8,4.11,47.63
89093,Chaumont,72,3.10,48.31
89094,Chaumot,49,3.20,48.08
89095,Chemilly-sur-Serein,13,3.86,47.77
89096,Chemilly-sur-Yonne,170,3.56,47.90
89097,Chêne-Arnoult,13,3.06,47.91
89098,Cheney,44,3.96,47.91
89099,Cheny,249,3.54,47.95
89100,Chéroy,154,3.01,48.20
89101,Chéu,71,3.76,47.97
89102,Chevannes,99,3.49,47.75
89103,Chevillon,24,3.19,47.92
89104,Chichée,19,3.83,47.78
89105,Chichery,68,3.51,47.91
89107,Chigy,27,3.48,48.20
89108,Chitry,24,3.70,47.77
89109,Cisery,11,4.07,47.51
89111,Les Clérimois,22,3.46,48.23
89112,Collan,13,3.87,47.84
89113,Collemiers,54,3.22,48.15
89115,Compigny,21,3.28,48.37
89116,Cornant,70,3.19,48.14
89117,Coulangeron,24,3.47,47.68
89118,Coulanges-la-Vineuse,83,3.59,47.70
89119,Coulanges-sur-Yonne,52,3.52,47.54
89120,Coulours,8,3.59,48.16
89122,Courgenay,19,3.55,48.29
89123,Courgis,26,3.74,47.78
89124,Courlon-sur-Yonne,70,3.18,48.35
89125,Courson-les-Carrières,26,3.50,47.60
89126,Courtoin,7,3.11,48.12
89127,Courtois-sur-Yonne,178,3.25,48.23
89128,Coutarnoux,14,3.94,47.60
89129,Crain,40,3.57,47.54
89130,Cravant,37,3.71,47.69
89131,Cruzy-le-Châtel,5,4.23,47.87
89132,Cry,16,4.23,47.70
89133,Cudot,18,3.17,47.98
89134,Cussy-les-Forges,25,4.02,47.46
89136,Cuy,111,3.27,48.26
89137,Dannemoine,44,3.98,47.90
89138,Dicy,32,3.09,47.93
89139,Diges,32,3.40,47.72
89141,Dissangis,18,3.98,47.59
89142,Dixmont,21,3.42,48.08
89143,Dollot,21,3.07,48.21
89144,Domats,37,3.06,48.12
89145,Domecy-sur-Cure,20,3.81,47.41
89146,Domecy-sur-le-Vault,17,3.81,47.49
89147,Dracy,10,3.23,47.75
89148,Druyes-les-Belles-Fontaines,8,3.42,47.56
89149,Dyé,12,3.86,47.89
89150,Égleny,57,3.38,47.81
89151,Égriselles-le-Bocage,51,3.18,48.11
89152,Épineau-les-Voves,99,3.47,47.95
89153,Épineuil,100,3.99,47.88
89154,Escamps,40,3.47,47.72
89155,Escolives-Sainte-Camille,96,3.60,47.72
89156,Esnon,33,3.57,48.01
89158,Étais-la-Sauvin,15,3.35,47.51
89159,Étaule,45,3.91,47.53
89160,Étigny,112,3.28,48.14
89161,Étivey,8,4.15,47.67
89162,Évry,82,3.26,48.27
89163,La Ferté-Loupière,16,3.24,47.89
89164,Festigny,14,3.53,47.56
89165,Flacy,9,3.59,48.21
89167,Fleury-la-Vallée,74,3.44,47.87
89168,Fleys,22,3.86,47.82
89169,Flogny-la-Chapelle,43,3.88,47.96
89170,Foissy-lès-Vézelay,25,3.76,47.44
89171,Foissy-sur-Vanne,19,3.51,48.22
89172,Fontaine-la-Gaillarde,47,3.40,48.22
89173,Fontaines,19,3.26,47.69
89174,Fontenailles,25,3.47,47.63
89175,Fontenay-près-Chablis,27,3.81,47.84
89176,Fontenay-près-Vézelay,9,3.74,47.42
89177,Fontenay-sous-Fouronnes,6,3.60,47.62
89178,Fontenouilles,13,3.03,47.88
89179,Fontenoy,20,3.29,47.65
89180,Fouchères,29,3.15,48.18
89181,Fournaudin,13,3.65,48.15
89182,Fouronnes,8,3.56,47.61
89183,Fresnes,14,3.99,47.76
89184,Fulvy,35,4.16,47.74
89186,Germigny,46,3.79,48.00
89187,Gigny,8,4.31,47.83
89188,Girolles,11,3.84,47.55
89189,Gisy-les-Nobles,54,3.25,48.29
89190,Givry,21,3.79,47.51
89191,Gland,3,4.22,47.82
89192,Grandchamp,13,3.17,47.80
89194,Grimault,5,3.98,47.66
89195,Gron,105,3.26,48.15
89196,Guerchy,53,3.43,47.90
89197,Guillon,40,4.09,47.53
89198,Gurgy,131,3.56,47.88
89199,Gy-l'Évêque,30,3.53,47.71
89200,Hauterive,43,3.61,47.93
89201,Héry,89,3.64,47.90
89202,Irancy,25,3.69,47.71
89203,Island,9,3.86,47.46
89204,L'Isle-sur-Serein,165,4.02,47.59
89205,Jaulges,37,3.79,47.96
89206,Joigny,210,3.41,48.01
89207,Jouancy,4,4.04,47.67
89208,Joux-la-Ville,28,3.87,47.62
89209,Jouy,29,2.97,48.17
89210,Jully,7,4.30,47.77
89211,Junay,26,3.94,47.88
89212,Jussy,58,3.57,47.72
89213,Laduz,44,3.40,47.88
89214,Lailly,9,3.50,48.26
89215,Lain,17,3.34,47.61
89216,Lainsecq,14,3.28,47.55
89217,Lalande,13,3.31,47.68
89218,Laroche-Saint-Cydroine,142,3.47,47.97
89219,Lasson,17,3.81,48.06
89220,Lavau,9,3.00,47.60
89221,Leugny,29,3.37,47.69
89222,Levis,20,3.33,47.66
89223,Lézinnes,47,4.07,47.80
89224,Lichères-près-Aigremont,10,3.84,47.72
89225,Lichères-sur-Yonne,4,3.59,47.49
89226,Lignorelles,16,3.73,47.86
89227,Ligny-le-Châtel,49,3.75,47.92
89228,Lindry,89,3.43,47.80
89229,Lixy,37,3.11,48.25
89230,Looze,73,3.44,48.00
89232,Lucy-le-Bois,28,3.89,47.57
89233,Lucy-sur-Cure,21,3.76,47.64
89234,Lucy-sur-Yonne,19,3.57,47.52
89235,Magny,28,3.97,47.47
89236,Maillot,170,3.31,48.17
89237,Mailly-la-Ville,22,3.69,47.59
89238,Mailly-le-Château,15,3.60,47.58
89239,Malay-le-Grand,70,3.35,48.16
89240,Malay-le-Petit,34,3.38,48.18
89241,Malicorne,10,3.10,47.82
89242,Maligny,36,3.80,47.87
89243,Marchais-Beton,11,3.04,47.83
89244,Marmeaux,7,4.11,47.59
89245,Marsangy,55,3.25,48.11
89246,Massangis,9,3.98,47.63
89247,Mélisey,13,4.08,47.92
89248,Menades,9,3.83,47.44
89249,Mercy,30,3.63,48.03
89250,Méré,15,3.82,47.90
89251,Merry-la-Vallée,22,3.31,47.79
89252,Merry-Sec,12,3.49,47.66
89253,Merry-sur-Yonne,9,3.64,47.56
89254,Mézilles,11,3.18,47.69
89255,Michery,61,3.25,48.31
89256,Migé,30,3.53,47.68
89257,Migennes,423,3.53,47.98
89259,Môlay,9,3.94,47.74
89260,Molesmes,18,3.46,47.61
89261,Molinons,23,3.54,48.22
89262,Molosmes,8,4.02,47.90
89263,Monéteau,220,3.59,47.85
89264,Montacher-Villegardin,27,3.03,48.17
89265,Montigny-la-Resle,37,3.68,47.86
89266,Montillot,12,3.72,47.51
89267,Montréal,26,4.05,47.55
89268,Mont-Saint-Sulpice,42,3.63,47.95
89270,Mouffy,27,3.51,47.65
89271,Moulins-en-Tonnerrois,7,4.04,47.73
89272,Moulins-sur-Ouanne,31,3.34,47.70
89273,Moutiers-en-Puisaye,9,3.16,47.61
89274,Nailly,58,3.21,48.22
89275,Neuilly,33,3.44,47.92
89276,Neuvy-Sautour,52,3.79,48.05
89277,Nitry,11,3.88,47.68
89278,Noé,55,3.40,48.15
89279,Noyers,19,3.98,47.70
89280,Nuits,36,4.20,47.72
89281,Les Ormes,34,3.26,47.85
89282,Ormoy,53,3.57,47.96
89283,Ouanne,17,3.42,47.66
89284,Pacy-sur-Armançon,14,4.08,47.77
89285,Pailly,17,3.33,48.34
89286,Parly,38,3.35,47.76
89287,Paron,436,3.24,48.19
89288,Paroy-en-Othe,39,3.58,48.03
89289,Paroy-sur-Tholon,73,3.38,47.95
89290,Pasilly,5,4.08,47.70
89291,Passy,61,3.30,48.11
89292,Percey,26,3.84,47.97
89294,Perreux,13,3.17,47.86
89295,Perrigny,98,3.53,47.83
89296,Perrigny-sur-Armançon,9,4.22,47.69
89297,Pierre-Perthuis,19,3.79,47.43
89298,Piffonds,25,3.14,48.06
89299,Pimelles,6,4.17,47.84
89300,Pisy,5,4.14,47.56
89302,Plessis-Saint-Jean,20,3.30,48.34
89303,Poilly-sur-Serein,13,3.89,47.76
89304,Poilly-sur-Tholon,37,3.40,47.85
89306,Pontaubert,101,3.87,47.49
89307,Pontigny,61,3.72,47.91
89308,Pont-sur-Vanne,18,3.44,48.20
89309,Pont-sur-Yonne,236,3.19,48.28
89310,La Postolle,12,3.45,48.28
89311,Pourrain,61,3.41,47.77
89312,Précy-le-Sec,18,3.83,47.59
89313,Précy-sur-Vrin,22,3.23,47.97
89314,Prégilbert,29,3.68,47.64
89315,Préhy,10,3.79,47.75
89316,Provency,18,3.95,47.54
89317,Prunoy,12,3.15,47.90
89318,Quarré-les-Tombes,16,4.00,47.36
89319,Quenne,52,3.65,47.78
89320,Quincerot,6,4.17,47.94
89321,Ravières,39,4.25,47.74
89323,Roffey,16,3.91,47.91
89324,Rogny-les-Sept-Écluses,23,2.89,47.74
89325,Ronchères,10,3.12,47.66
89326,Rosoy,178,3.31,48.15
89327,Rousson,74,3.26,48.09
89328,Rouvray,53,3.67,47.90
89329,Rugny,6,4.15,47.90
89330,Sacy,7,3.81,47.66
89331,Sainpuits,14,3.25,47.51
89332,Saint-Agnan,71,3.06,48.30
89333,Saint-André-en-Terre-Plaine,12,4.05,47.48
89334,Saint-Aubin-Château-Neuf,21,3.29,47.82
89335,Saint-Aubin-sur-Yonne,50,3.36,48.00
89336,Saint-Brancher,15,3.99,47.43
89337,Saint-Bris-le-Vineux,35,3.66,47.74
89338,Saint-Clément,331,3.31,48.22
89339,Sainte-Colombe,11,3.96,47.57
89340,Sainte-Colombe-sur-Loing,13,3.23,47.58
89341,Saint-Cyr-les-Colons,12,3.76,47.73
89342,Saint-Denis-lès-Sens,105,3.27,48.24
89343,Saint-Denis-sur-Ouanne,12,3.14,47.83
89344,Saint-Fargeau,26,3.08,47.64
89345,Saint-Florentin,165,3.70,48.00
89346,Saint-Georges-sur-Baulche,348,3.52,47.80
89347,Saint-Germain-des-Champs,11,3.92,47.42
89348,Saint-Julien-du-Sault,99,3.28,48.03
89349,Saint-Léger-Vauban,12,4.06,47.37
89350,Saint-Loup-d'Ordon,15,3.14,48.01
89351,Sainte-Magnance,23,4.08,47.45
89352,Saint-Martin-des-Champs,8,3.03,47.66
89353,Saint-Martin-d'Ordon,38,3.17,48.03
89354,Saint-Martin-du-Tertre,226,3.24,48.21
89355,Saint-Martin-sur-Armançon,9,4.07,47.88
89356,Saint-Martin-sur-Ocre,14,3.32,47.81
89358,Saint-Martin-sur-Ouanne,29,3.10,47.85
89359,Saint-Maurice-aux-Riches-Hommes,13,3.50,48.33
89360,Saint-Maurice-le-Vieil,69,3.37,47.82
89361,Saint-Maurice-Thizouaille,131,3.36,47.83
89362,Saint-Moré,15,3.77,47.58
89363,Sainte-Pallaye,31,3.68,47.65
89364,Saint-Père,23,3.78,47.46
89365,Saint-Privé,14,3.00,47.69
89366,Saint-Romain-le-Preux,19,3.25,47.92
89367,Saints-en-Puisaye,21,3.27,47.62
89368,Saint-Sauveur-en-Puisaye,30,3.20,47.64
89369,Saint-Sérotin,39,3.16,48.25
89370,Saint-Valérien,77,3.10,48.18
89371,Sainte-Vertu,7,3.91,47.74
89373,Saligny,67,3.35,48.22
89374,Sambourg,7,4.01,47.77
89375,Santigny,12,4.12,47.58
89376,Sarry,6,4.08,47.67
89377,Sauvigny-le-Beuréal,13,4.11,47.48
89378,Sauvigny-le-Bois,50,3.96,47.51
89379,Savigny-en-Terre-Plaine,18,4.08,47.49
89380,Savigny-sur-Clairis,23,3.08,48.08
89381,Sceaux,10,4.02,47.52
89382,Seignelay,119,3.59,47.90
89383,Sementron,10,3.36,47.63
89384,Senan,44,3.36,47.91
89385,Sennevoy-le-Bas,12,4.31,47.80
89386,Sennevoy-le-Haut,12,4.26,47.81
89387,Sens,1146,3.30,48.20
89388,Sépeaux,21,3.23,47.94
89390,Serbonnes,58,3.21,48.33
89391,Sergines,68,3.25,48.35
89392,Sermizelles,41,3.80,47.54
89393,Serrigny,17,3.91,47.83
89394,Sery,26,3.69,47.62
89395,Les Sièges,18,3.53,48.17
89397,Sommecaise,22,3.22,47.84
89398,Sormery,12,3.76,48.11
89399,Soucy,71,3.33,48.25
89400,Sougères-en-Puisaye,12,3.35,47.56
89402,Soumaintrain,19,3.84,48.02
89403,Stigny,6,4.24,47.78
89404,Subligny,63,3.20,48.17
89405,Taingy,15,3.41,47.61
89406,Talcy,12,4.08,47.58
89407,Tanlay,28,4.09,47.84
89408,Tannerre-en-Puisaye,10,3.14,47.74
89409,Tharoiseau,19,3.81,47.46
89410,Tharot,39,3.86,47.53
89411,Theil-sur-Vanne,44,3.44,48.16
89412,Thizy,33,4.06,47.58
89413,Thorey,6,4.11,47.90
89414,Thorigny-sur-Oreuse,31,3.38,48.30
89415,Thory,24,3.92,47.57
89416,Thury,19,3.30,47.59
89417,Tissey,17,3.90,47.86
89418,Tonnerre,87,3.98,47.84
89419,Toucy,77,3.29,47.73
89420,Treigny,17,3.17,47.56
89421,Trévilly,9,4.05,47.53
89422,Trichey,6,4.14,47.92
89423,Tronchoy,20,3.95,47.93
89424,Trucy-sur-Yonne,17,3.65,47.63
89425,Turny,29,3.73,48.07
89426,Val-de-Mercy,28,3.59,47.67
89427,Vallan,59,3.54,47.75
89428,Vallery,45,3.05,48.23
89429,Vareilles,22,3.48,48.17
89430,Varennes,29,3.79,47.91
89431,Vassy-sous-Pisy,10,4.17,47.57
89432,Vaudeurs,19,3.56,48.13
89433,Vault-de-Lugny,21,3.84,47.50
89434,Vaumort,24,3.44,48.14
89436,Venizy,21,3.68,48.07
89437,Venouse,39,3.69,47.90
89438,Venoy,78,3.65,47.81
89439,Vergigny,41,3.70,47.96
89440,Verlin,31,3.22,48.02
89441,Vermenton,46,3.76,47.67
89442,Vernoy,15,3.13,48.09
89443,Véron,123,3.33,48.13
89445,Vézannes,5,3.88,47.87
89446,Vézelay,20,3.71,47.45
89447,Vézinnes,29,3.93,47.89
89448,Vignes,8,4.12,47.54
89449,Villeblevin,248,3.09,48.33
89450,Villebougis,52,3.16,48.21
89451,Villechétive,25,3.53,48.10
89452,Villecien,52,3.34,48.01
89453,Villefargeau,75,3.49,47.79
89454,Villefranche,27,3.15,47.95
89456,Villemanoche,46,3.17,48.30
89457,Villemer,58,3.48,47.92
89458,Villenavotte,75,3.23,48.24
89459,Villeneuve-la-Dondagre,18,3.14,48.14
89460,Villeneuve-la-Guyard,200,3.06,48.34
89461,Villeneuve-l'Archevêque,171,3.56,48.24
89462,Villeneuve-les-Genêts,12,3.08,47.74
89463,Villeneuve-Saint-Salves,38,3.64,47.85
89464,Villeneuve-sur-Yonne,133,3.32,48.08
89465,Villeperrot,39,3.21,48.26
89466,Villeroy,55,3.18,48.18
89467,Villethierry,40,3.07,48.27
89468,Villevallier,50,3.34,48.03
89469,Perceneige,16,3.41,48.35
89470,Villiers-les-Hauts,8,4.15,47.72
89471,Villiers-Louis,41,3.40,48.20
89472,Villiers-Saint-Benoît,15,3.22,47.78
89473,Villiers-sur-Tholon,32,3.32,47.89
89474,Villiers-Vineux,28,3.82,47.94
89475,Villon,10,4.19,47.90
89477,Villy,18,3.75,47.87
89478,Vincelles,77,3.63,47.69
89479,Vincelottes,171,3.64,47.71
89480,Vinneuf,91,3.14,48.35
89481,Vireaux,9,4.04,47.79
89482,Viviers,15,3.92,47.81
89483,Voisines,18,3.41,48.25
89484,Volgré,36,3.31,47.92
89485,Voutenay-sur-Cure,23,3.79,47.56
89486,Yrouerre,13,3.96,47.79
90-05,Châtenois-les-Forges,63,,
90-06,Delle,43,,
90-07,Giromagny,44,,
90-08,Grandvillars,53,,
90001,Andelnans,298,6.87,47.60
90002,Angeot,49,7.01,47.70
90003,Anjoutey,85,6.93,47.70
90004,Argiésans,145,6.82,47.61
90005,Auxelles-Bas,52,6.78,47.73
90006,Auxelles-Haut,48,6.78,47.75
90007,Banvillars,58,6.81,47.59
90008,Bavilliers,1012,6.83,47.62
90009,Beaucourt,1041,6.93,47.49
90010,Belfort,2930,6.85,47.65
90011,Bermont,135,6.85,47.58
90012,Bessoncourt,137,6.94,47.65
90013,Bethonvilliers,129,6.97,47.68
90014,Boron,72,7.01,47.55
90015,Botans,126,6.85,47.60
90016,Bourg-sous-Châtelet,142,6.95,47.71
90017,Bourogne,144,6.91,47.56
90018,Brebotte,92,6.97,47.58
90019,Bretagne,57,7.00,47.59
90020,Buc,127,6.79,47.62
90021,Charmois,70,6.94,47.58
90022,Châtenois-les-Forges,314,6.83,47.56
90023,Chaux,118,6.84,47.71
90024,Chavanatte,41,7.07,47.58
90025,Chavannes-les-Grands,46,7.05,47.59
90026,Chèvremont,177,6.93,47.63
90027,Courcelles,25,7.07,47.50
90028,Courtelevant,74,7.08,47.53
90029,Cravanche,1464,6.83,47.65
90030,Croix,30,6.95,47.44
90031,Cunelières,152,6.99,47.63
90032,Danjoutin,639,6.87,47.62
90033,Delle,637,7.00,47.51
90034,Denney,221,6.91,47.66
90035,Dorans,160,6.84,47.58
90036,Eguenigue,112,6.93,47.68
90037,Éloie,178,6.87,47.69
90039,Essert,451,6.81,47.64
90041,Étueffont,117,6.92,47.72
90042,Évette-Salbert,230,6.80,47.67
90043,Faverois,81,7.04,47.53
90044,Felon,60,6.98,47.71
90045,Fêche-l'Église,202,6.96,47.50
90046,Florimont,25,7.05,47.54
90047,Fontaine,90,7.00,47.66
90048,Fontenelle,89,6.96,47.62
90049,Foussemagne,185,7.00,47.64
90050,Frais,84,6.98,47.65
90051,Froidefontaine,102,6.96,47.56
90052,Giromagny,556,6.82,47.74
90053,Grandvillars,196,6.97,47.54
90054,Grosmagny,60,6.88,47.72
90055,Grosne,92,6.99,47.57
90056,Joncherey,247,7.01,47.53
90057,Lachapelle-sous-Chaux,63,6.80,47.70
90058,Lachapelle-sous-Rougemont,119,7.02,47.71
90059,Lacollonge,133,6.96,47.66
90060,Lagrange,124,6.98,47.68
90061,Lamadeleine-Val-des-Anges,5,6.91,47.76
90062,Larivière,65,6.99,47.68
90063,Lebetain,92,6.97,47.49
90064,Lepuix-Neuf,53,7.11,47.54
90065,Lepuix,38,6.82,47.78
90066,Leval,38,6.99,47.73
90067,Menoncourt,91,6.95,47.68
90068,Meroux,94,6.91,47.59
90069,Méziré,358,6.92,47.53
90070,Montbouton,143,6.93,47.47
90071,Montreux-Château,240,6.99,47.61
